ch1,ch2
-500,-776
500,-388
-116,-240
120,-20
-156,236
28,-652
236,-288
884,-152
248,-268
-376,4
240,-388
100,-144
752,-540
-236,-288
-132,-416
796,-400
-268,-1052
360,-384
96,-272
-544,-516
616,-412
364,-228
-652,-20
864,-624
996,-148
-520,240
112,-132
116,-152
480,388
364,-288
156,-1252
-16,-20
608,-32
-32,-672
-140,-284
-148,-672
608,-412
-416,-4
252,-996
500,-912
620,112
148,-400
-404,-24
884,488
-268,-20
-284,-8
268,-276
480,20
612,-532
-156,-144
112,-24
232,-772
-656,-388
616,-268
0,-636
136,228
-152,896
100,-228
488,-928
132,484
-744,-284
1132,-904
612,228
-516,-1028
-252,-660
760,-280
360,-780
-272,-4
376,-140
-376,96
504,-612
616,-360
-404,364
-528,-252
612,-528
508,-28
232,236
352,-276
-400,-144
736,-276
736,-272
-160,352
96,-652
-272,-1032
740,-416
140,-404
236,-536
-288,-760
240,-232
-20,272
104,-400
1136,-380
484,248
-244,-396
-156,-404
992,-32
224,-116
636,-876
-108,-868
236,-636
252,-264
112,260
-396,244
496,-404
100,-144
-260,508
-144,100
-360,-360
876,-148
632,156
-132,-140
248,-664
-488,-620
-272,132
-368,124
904,-252
-160,-652
-264,16
-12,368
-120,-496
-4,-136
480,100
108,120
-260,120
356,-412
236,228
260,-28
1020,-112
-8,356
-28,-536
404,-1180
228,-636
912,-528
-152,-412
252,-284
100,-1184
252,-156
-132,-156
-268,-504
368,248
356,-116
-276,124
-152,-104
252,-140
360,236
-140,124
380,-288
96,372
120,-1264
376,-276
-32,104
-280,-1152
528,-536
104,-280
-796,-136
1016,-4
-28,16
-152,284
508,388
1008,-772
-12,388
256,108
368,-616
-636,228
-16,632
-136,-664
224,-1160
-12,352
-108,-404
108,-928
16,116
236,232
368,-356
616,-900
-748,-140
104,-12
608,148
-280,-400
616,-160
236,-380
-244,-148
-108,-132
664,-156
124,100
-132,-252
876,-152
-372,24
540,-32
-392,-760
140,-256
380,-132
28,-392
360,244
148,-284
640,252
-160,-536
764,-536
240,-404
-272,-260
496,100
-16,264
380,-796
-408,-612
752,-412
504,156
-280,264
-416,-356
-528,284
532,484
-8,380
888,100
368,-544
-256,-540
400,-152
-32,-284
-520,-416
1400,-140
-408,-656
-152,-928
-24,248
744,108
760,-260
-376,-140
248,-28
244,248
152,16
356,-252
232,-372
16,-160
-520,120
1532,-668
-400,-128
-108,116
284,-504
-136,-288
104,-148
-800,-272
632,132
96,232
656,124
504,244
-644,-392
-128,496
872,-4
236,-372
500,-528
508,-380
-4,-108
276,-252
256,-1136
-412,116
408,104
408,-148
-512,-28
16,-492
-240,-276
508,372
140,236
616,-532
-388,-264
360,-28
752,-132
-536,-656
636,-156
368,108
-404,-644
-8,108
1388,264
-288,-668
-412,-544
116,352
372,500
-8,144
248,-260
-32,-800
-12,-648
108,372
612,112
368,-132
236,244
-100,-544
4,228
16,244
24,-760
-364,-24
612,360
-264,-416
116,-384
1028,-144
-524,380
376,-524
260,-156
260,-248
-276,-400
392,96
740,108
116,100
-20,-744
-136,-148
-12,876
356,-668
-160,-228
-32,504
492,-488
-272,-276
248,-520
224,232
740,408
-160,-776
4,-512
104,-12
-140,-268
668,112
-148,356
240,-260
136,-160
-652,-412
636,-408
-392,-380
-248,-144
-12,-288
248,488
780,108
236,-156
112,252
608,-276
148,112
-264,236
1264,-524
132,-868
-12,-284
-628,-284
-16,8
232,-108
-256,-500
608,-8
260,-140
-384,-536
224,-536
268,376
-368,-260
664,100
616,256
-612,-128
360,392
-12,-156
272,-144
-384,-20
8,-120
-276,-132
868,-284
100,-396
156,-280
736,-404
-272,372
256,356
632,100
484,356
244,-408
496,244
240,-100
-408,284
660,0
-132,-364
-148,-244
884,-416
-276,-160
244,-264
-284,-392
224,-388
-396,-408
372,-136
232,240
-536,-520
256,244
1020,144
504,-16
-364,224
636,-108
352,-120
-100,12
-252,-800
0,-32
124,-140
4,496
1020,-228
100,-532
96,-620
108,-536
-240,364
376,116
280,124
380,240
376,112
28,-144
-156,-260
480,112
-156,-124
-228,100
116,488
380,224
484,-412
-144,-236
-8,-272
372,376
-240,-272
-20,-772
764,-412
240,-268
-144,372
-252,-28
-28,-128
616,-104
624,-640
-384,-412
232,-136
-8,232
792,-528
368,-236
-512,224
516,248
100,-160
-116,488
224,632
392,352
-8,-772
-4,-4
372,20
628,124
-532,108
284,-392
-288,-12
484,-376
488,-160
-360,-288
-24,-148
-240,488
360,-372
124,240
512,28
664,-648
-372,244
992,-412
-32,-140
-256,120
20,108
-540,480
624,-660
-32,-668
664,-136
608,-772
-360,880
-12,628
-276,-768
484,244
-260,96
228,-396
380,236
-268,-412
-28,24
148,124
1012,360
124,-488
232,-288
108,-508
-260,-268
896,248
-4,-136
280,-148
748,-20
-16,-28
-132,244
-28,244
-132,-8
-256,-620
884,-152
104,136
-8,-396
1132,228
-516,4
-16,-148
352,232
100,-544
-388,-156
-152,224
248,284
-356,236
624,-516
380,-116
-520,992
508,-260
228,-232
-4,-100
232,-16
740,-120
-740,-268
744,-392
668,124
-800,-268
116,-408
232,-264
364,-536
224,-416
-152,-28
244,104
880,112
-488,-156
-504,108
760,380
368,-136
-800,-136
108,368
868,-24
104,124
-20,-136
508,-404
624,-32
132,-268
268,-100
-116,-900
-132,-508
364,668
748,100
284,-268
