ch1,ch2
-232,244
480,100
884,124
-508,784
4,156
280,-124
128,-260
-276,780
356,516
-260,-236
492,-400
240,-652
368,-404
112,-276
224,-116
-524,-368
108,232
524,-516
-16,-284
124,1140
632,-488
-152,268
356,656
372,-12
-544,-392
-16,-32
228,248
-156,-120
376,628
136,-400
372,-648
0,-116
228,232
376,-380
-408,112
488,24
488,-628
752,496
620,236
400,252
-140,-32
-260,-412
380,-232
-140,-136
96,-640
-144,380
480,232
244,-280
-648,-32
872,-8
380,-12
480,-416
-16,-288
112,0
112,112
-400,-492
-4,-492
248,480
-232,-364
124,-372
752,120
380,112
-268,-232
-276,-408
-28,-152
104,-272
912,-28
272,120
-24,108
-112,116
140,-124
760,-240
124,-644
668,20
-268,-400
-136,240
356,496
504,-764
232,-412
-268,-144
-156,-408
-24,-20
-20,224
1012,-144
504,736
364,236
256,-28
368,412
20,-1056
-148,-252
744,-248
100,252
-400,352
-120,-372
368,104
-544,-248
356,-528
116,-380
236,-392
280,-288
108,376
480,-268
628,-112
-28,-140
140,-16
368,-276
-108,-160
-32,-144
-144,-8
532,156
268,108
236,-892
-276,-272
-136,224
756,116
-248,-232
492,-8
480,240
-12,508
876,772
-136,-4
-136,252
764,244
764,-8
-284,-416
-160,124
240,-28
-392,280
376,492
408,-280
-416,112
364,140
508,116
-408,-408
652,380
356,-156
-288,-272
100,96
124,116
368,-284
504,-1432
232,112
-408,-144
748,-272
524,484
-140,-228
-272,364
1008,-4
-620,-8
252,-16
736,484
-28,-16
-360,156
224,-20
748,12
8,4
-228,352
236,-104
-648,124
260,892
636,4
480,-136
272,-28
-16,644
244,-148
12,-876
-540,760
-8,104
632,-16
244,888
1120,276
-28,-156
-288,124
892,-656
-264,-132
120,-104
-516,-540
224,-152
104,-488
352,376
1044,400
-884,-772
612,-136
-8,124
-144,640
376,104
100,244
632,116
-24,-132
-264,-268
360,-20
108,364
-160,-532
640,-360
412,112
-276,-264
776,-116
-156,392
-408,484
608,108
-4,104
240,240
96,272
480,12
12,364
-656,124
540,-16
232,-240
-276,-416
116,380
-240,-512
240,-20
-140,-668
364,-396
248,520
152,-20
748,484
-408,612
752,484
500,-1140
-484,-136
-136,492
-140,364
1032,-136
20,-524
-772,260
356,144
484,-792
-276,152
-540,-128
612,-396
368,384
-148,-280
516,-12
636,616
608,-672
-140,224
636,740
876,-156
8,-24
236,-124
-404,-148
380,-16
124,-404
236,-516
-284,-144
-408,104
780,-1032
-276,252
-404,540
108,-136
660,-20
96,376
372,372
612,112
4,-240
524,-672
-276,-236
24,-272
144,-612
-116,-132
232,236
252,-16
-20,152
360,100
508,-144
-144,248
124,364
352,-284
752,120
116,-268
-368,-404
360,152
-272,224
224,-376
1136,-100
-268,-672
-780,248
368,-268
668,-504
492,-544
-252,388
504,504
380,-16
352,660
756,-376
268,-512
-744,-16
240,100
372,-652
-284,-24
480,-232
-132,100
232,-160
-112,-416
244,-28
788,-652
-660,1404
504,1424
480,-416
748,-284
16,-116
-32,-260
352,-148
-16,140
-8,-272
356,232
384,356
-268,-876
-128,124
-4,100
508,-800
-280,244
612,748
352,-160
248,-156
376,-32
-4,140
-132,764
364,360
132,-32
112,-524
-24,-800
-388,748
536,-368
756,-372
-404,-284
-256,248
612,-8
1268,-744
-784,-136
376,-280
412,376
496,-388
96,-148
-516,376
644,264
112,1136
532,-364
-132,-368
-520,864
1000,-32
8,-260
-396,16
412,356
360,484
-24,-276
272,-140
628,-280
-280,-8
-12,360
352,764
884,108
-16,100
368,740
244,-740
-532,-252
764,-20
-288,-132
-144,224
144,-912
496,-776
360,612
-112,508
-284,-128
232,284
392,628
376,120
152,124
352,236
-136,372
136,532
100,488
772,-540
-112,-872
-764,352
612,-144
260,-372
112,244
-132,-160
756,-116
116,364
136,124
152,484
-380,232
232,-136
484,108
-136,24
-116,-8
892,228
400,-372
-1004,-1032
-24,140
616,-4
-288,-108
-264,-8
636,232
240,608
636,-632
116,-28
-156,908
108,-412
-4,612
884,240
